featureid	Intercept	meteor_season[T.spring]	meteor_season[T.summer]	meteor_season[T.winter]	bbp_anomaly[T.TRUE]
1ba9e3775b19a8e0059a8ab3f30f90ea	-0.38824253946855336	0.4174829848999657	-0.44663926532133225	-0.16365621327905266	0.2353665301537582
1bccde30e53d180666109bc298e9c633	-0.6777340662510642	-0.36993654286912214	0.27978715727464554	-0.4939500772908172	0.16842562649012383
1be1d93f9ba570921e5a5889fd0c83c8	-0.840990651849058	-0.24189733183434914	-0.28570743968351486	-0.3662737095311144	-0.3265972664618406
1be78fe9a80202079ccfed2567ab941a	-0.18486664116695195	-0.09969441807321022	-0.5133751588092625	-0.24846062898187427	0.2679645487999984
1c78de548cb2ca1025fc28cc3118fbe1	-0.5499118906290796	-0.31872506654313515	-0.35348507335050705	0.09395339251013102	-0.47965856697796916
1c8d48aa46b6181cf786f91bd99d42ae	-0.5942267072232035	1.7129025586838393	-0.5063356416450322	-0.8257123827516892	1.3631305167412835
1cab656732e5c9cdc67e7e590f41a445	3.4832501220671874	0.6421976217026382	2.3594741565956294	1.1992965555235893	-0.5140358438754014
1ccb4eed846c5a29e35de99d6d1180df	0.6028433847396126	-0.31558542168191384	-0.22492196729047897	1.353787503246978	-0.8373482412813722
1d84726add756ddef3220a9ad3dd2097	0.12800739288017482	-0.18990896856835793	1.0037433845771968	-0.3528983378365478	-0.0422235658430985
1daeb6a3e91607d4685aaa70526fb825	0.33388809442207545	0.10790557944723655	-0.6652881162391484	1.1684537744566947	-0.37615089919804845
1db21eea827b138971010cf54de4ea1a	-0.2751062703163889	0.17110527837225575	-0.42783042361601	-0.02216539620904623	-0.6356322696471146
1db660dbe0ac79e366d099dec8f7099e	-0.2592674386532572	0.47936631524511863	1.5708436710609615	1.4415286397978813	3.0445241400933343
1dc2352427354867860fd6b486e8bc8f	-0.840990651849058	-0.24189733183434914	-0.28570743968351486	-0.3662737095311144	-0.3265972664618406
1e36be8d0bca1d3c9a6bab8db54687f0	0.30455223798439235	-0.6091331861024232	1.3853387577308833	-0.31454209327249316	-0.9319039216303757
1e3e952cfb361cb35552b4a970b7bf29	-0.16007255435302525	0.8982777723068862	-0.46635412742956284	-0.5912408316090563	-0.811342329349511
